Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[107]    0.0    0.00    0.00    2391         std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, maze::Cell* const&, unsigned long) const [107]
                0.00    0.00    2391/2391        std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, maze::Cell* const&, unsigned long) const [108]
-----------------------------------------------
                0.00    0.00    2391/2391        std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, maze::Cell* const&, unsigned long) const [107]
[108]    0.0    0.00    0.00    2391         std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, maze::Cell* const&, unsigned long) const [108]
                0.00    0.00    1927/1927        std::__detail::_Hashtable_base<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(maze::Cell* const&, unsigned long, std::__detail::_Hash_node<std::pair<maze::Cell* const, unsigned int>, false>*) const [135]
                0.00    0.00     888/161650      std::__detail::_Hash_node<std::pair<maze::Cell* const, unsigned int>, false>::_M_next() const [25]
                0.00    0.00     729/80548       std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node<std::pair<maze::Cell* const, unsigned int>, false>*) const [46]
-----------------------------------------------
                0.00    0.00     398/2391        std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(maze::Cell* const&) [378]
                0.00    0.00    1993/2391        std::__detail::_Map_base<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](maze::Cell* const&) [121]
[109]    0.0    0.00    0.00    2391         std::__detail::_Hash_code_base<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::__detail::_Select1st, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(maze::Cell* const&) const [109]
                0.00    0.00    2391/83683       std::__detail::_Hash_code_base<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::__detail::_Select1st, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h1() const [40]
                0.00    0.00    2391/248356      std::hash<maze::Cell*>::operator()(maze::Cell* const&) const [16]
-----------------------------------------------
                0.00    0.00     400/2390        maze::Maze::~Maze() [671]
                0.00    0.00     801/2390        maze::SVGSave::persist_maze() [673]
                0.00    0.00    1189/2390        maze::AStarSolver::solve_maze() [656]
[110]    0.0    0.00    0.00    2390         bool __gnu_cxx::operator!=<maze::Pathway**, std::vector<maze::Pathway*, std::allocator<maze::Pathway*> > >(__gnu_cxx::__normal_iterator<maze::Pathway**, std::vector<maze::Pathway*, std::allocator<maze::Pathway*> > > const&, __gnu_cxx::__normal_iterator<maze::Pathway**, std::vector<maze::Pathway*, std::allocator<maze::Pathway*> > > const&) [110]
                0.00    0.00    4780/4780        __gnu_cxx::__normal_iterator<maze::Pathway**, std::vector<maze::Pathway*, std::allocator<maze::Pathway*> > >::base() const [67]
-----------------------------------------------
                0.00    0.00    1191/2385        std::unordered_set<maze::Cell*, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<maze::Cell*> >::end() [217]
                0.00    0.00    1194/2385        std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::find(maze::Cell* const&) [127]
[111]    0.0    0.00    0.00    2385         std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::end() [111]
                0.00    0.00    2385/4367        std::__detail::_Node_iterator<maze::Cell*, true, false>::_Node_iterator(std::__detail::_Hash_node<maze::Cell*, false>*) [71]
-----------------------------------------------
                0.00    0.00       6/2371        std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [519]
                0.00    0.00    1172/2371        std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Hashtable(std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> > const&) [216]
                0.00    0.00    1193/2371        std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::clear() [205]
[112]    0.0    0.00    0.00    2371         std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_begin() const [112]
                0.00    0.00    2371/3562        std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_before_begin() const [76]
-----------------------------------------------
                0.00    0.00    2350/2350        __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >::difference_type __gnu_cxx::operator-<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > > const&, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > > const&) [221]
[113]    0.0    0.00    0.00    2350         __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >::base() const [113]
-----------------------------------------------
                0.00    0.00       6/2154        std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<maze::Cell*, false>*) [289]
                0.00    0.00    2148/2154        std::__detail::_Equal_helper<maze::Cell*, maze::Cell*, std::__detail::_Identity, std::equal_to<maze::Cell*>, unsigned long, false>::_S_equals(std::equal_to<maze::Cell*> const&, std::__detail::_Identity const&, maze::Cell* const&, unsigned long, std::__detail::_Hash_node<maze::Cell*, false>*) [118]
[114]    0.0    0.00    0.00    2154         maze::Cell*& std::__detail::_Identity::operator()<maze::Cell*&>(maze::Cell*&) const [114]
                0.00    0.00    2154/2154        maze::Cell*& std::forward<maze::Cell*&>(std::remove_reference<maze::Cell*&>::type&) [115]
-----------------------------------------------
                0.00    0.00    2154/2154        maze::Cell*& std::__detail::_Identity::operator()<maze::Cell*&>(maze::Cell*&) const [114]
[115]    0.0    0.00    0.00    2154         maze::Cell*& std::forward<maze::Cell*&>(std::remove_reference<maze::Cell*&>::type&) [115]
-----------------------------------------------
                0.00    0.00    2148/2148        std::__detail::_Hashtable_base<maze::Cell*, maze::Cell*, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals(maze::Cell* const&, unsigned long, std::__detail::_Hash_node<maze::Cell*, false>*) const [117]
[116]    0.0    0.00    0.00    2148         std::__detail::_Hashtable_base<maze::Cell*, maze::Cell*, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const [116]
                0.00    0.00    2148/4461        std::__detail::_Hashtable_ebo_helper<0, std::equal_to<maze::Cell*>, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::equal_to<maze::Cell*>, true> const&) [69]
-----------------------------------------------
                0.00    0.00    2148/2148        std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_before_node(unsigned long, maze::Cell* const&, unsigned long) const [83]
[117]    0.0    0.00    0.00    2148         std::__detail::_Hashtable_base<maze::Cell*, maze::Cell*, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals(maze::Cell* const&, unsigned long, std::__detail::_Hash_node<maze::Cell*, false>*) const [117]
                0.00    0.00    2148/162286      std::__detail::_Hash_code_base<maze::Cell*, maze::Cell*, std::__detail::_Identity, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const [23]
                0.00    0.00    2148/2148        std::__detail::_Hashtable_base<maze::Cell*, maze::Cell*, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const [116]
                0.00    0.00    2148/2148        std::__detail::_Equal_helper<maze::Cell*, maze::Cell*, std::__detail::_Identity, std::equal_to<maze::Cell*>, unsigned long, false>::_S_equals(std::equal_to<maze::Cell*> const&, std::__detail::_Identity const&, maze::Cell* const&, unsigned long, std::__detail::_Hash_node<maze::Cell*, false>*) [118]
-----------------------------------------------
                0.00    0.00    2148/2148        std::__detail::_Hashtable_base<maze::Cell*, maze::Cell*, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals(maze::Cell* const&, unsigned long, std::__detail::_Hash_node<maze::Cell*, false>*) const [117]
